game_id,season,date,week,home,away,home_score,away_score,neutral,home_elo_before,away_elo_before,elo_diff,elo_change
sidearm-2016-08-26-James-Madison-Lehigh,2016,2016-08-26,2016-08-22,James Madison,Lehigh,0,1,,1481.1,1500.0,37.4,-24.25
sidearm-2016-08-26-La-Salle-Loyola,2016,2016-08-26,2016-08-22,La Salle,Loyola University Maryland,1,0,,1500.0,1538.1,18.1,20.51
sidearm-2016-08-26-Lafayette-Saint-Francis-Brooklyn,2016,2016-08-26,2016-08-22,Lafayette,Saint Francis-Brooklyn,0,1,,1482.0,1262.6,275.6,-38.37
sidearm-2016-08-26-Lipscomb-FAU,2016,2016-08-26,2016-08-22,Lipscomb,FAU,3,0,,1500.0,1500.0,56.3,36.03
sidearm-2016-08-26-Longwood-VMI,2016,2016-08-26,2016-08-22,Longwood,VMI,4,0,,1488.9,1471.4,73.7,39.26
sidearm-2016-08-26-Louisville-BUTLER,2016,2016-08-26,2016-08-22,Louisville,Butler,0,0,,1509.5,1480.6,85.1,-7.52
sidearm-2016-08-26-Loyola-Marymount-Colgate,2016,2016-08-26,2016-08-22,Loyola Marymount,Colgate,0,1,,1524.0,1254.2,326.0,-40.56
sidearm-2016-08-26-Marist-Albany,2016,2016-08-26,2016-08-22,Marist,Albany,2,2,,1500.0,1262.6,293.6,-21.58
sidearm-2016-08-26-Marquette-Kentucky,2016,2016-08-26,2016-08-22,Marquette,Kentucky,0,4,,1539.4,1465.2,130.4,-70.54
sidearm-2016-08-26-Mercer-Georgia-State,2016,2016-08-26,2016-08-22,Mercer,Georgia State,1,0,,1480.8,1500.0,37.1,19.26
sidearm-2016-08-26-Missouri-State-Green-Bay,2016,2016-08-26,2016-08-22,Missouri State,Green Bay,2,0,,1484.7,1262.6,278.3,10.89
sidearm-2016-08-26-Monmouth-Denver,2016,2016-08-26,2016-08-22,Monmouth,Denver,1,1,,1475.7,1500.0,32.0,-2.87
sidearm-2016-08-26-Nebraska-Omaha-San-Francisco,2016,2016-08-26,2016-08-22,Omaha,San Francisco,3,1,,1498.3,1516.6,38.0,30.43
sidearm-2016-08-26-New-Mexico-Indiana,2016,2016-08-26,2016-08-22,New Mexico,Indiana,0,1,1,1262.6,1559.9,-297.3,-6.24
sidearm-2016-08-26-NJIT-Fairleigh-Dickinson,2016,2016-08-26,2016-08-22,NJIT,Fairleigh Dickinson,1,0,,1500.0,1284.2,272.0,7.09
sidearm-2016-08-26-North-Carolina-Cal-Poly,2016,2016-08-26,2016-08-22,North Carolina,Cal Poly,3,0,,1500.0,1453.6,102.6,30.29
sidearm-2016-08-26-North-Florida-Winthrop,2016,2016-08-26,2016-08-22,North Florida,Winthrop,3,0,,1501.2,1474.5,83.0,32.68
sidearm-2016-08-26-Northeastern-UMass-Lowell,2016,2016-08-26,2016-08-22,Northeastern,UMass Lowell,1,2,,1500.0,1454.0,102.3,-28.58
sidearm-2016-08-26-Northern-Kentucky-Eastern-Illinois,2016,2016-08-26,2016-08-22,Northern Kentucky,Eastern Illinois,1,1,,1544.4,1527.1,73.6,-6.54
sidearm-2016-08-26-Oral-Roberts-Incarnate-Word,2016,2016-08-26,2016-08-22,Oral Roberts,Incarnate Word,2,0,,1516.1,1255.6,316.8,8.95
sidearm-2016-08-26-Oregon-State-DePaul,2016,2016-08-26,2016-08-22,Oregon State,DePaul,1,1,,1504.2,1455.7,104.7,-9.17
sidearm-2016-08-26-Pacific-Drake,2016,2016-08-26,2016-08-22,Pacific,Drake,3,1,,1516.1,1493.4,79.0,26.28
sidearm-2016-08-26-Portland-Wright-State,2016,2016-08-26,2016-08-22,Portland,Wright State,1,3,,1505.9,1525.5,36.7,-38.36
sidearm-2016-08-26-Presbyterian-Wofford,2016,2016-08-26,2016-08-22,Presbyterian,Wofford,2,3,,1500.0,1445.3,111.0,-29.14
sidearm-2016-08-26-Purdue-Fort-Wayne-Saint-Joseph's-(IN),2016,2016-08-26,2016-08-22,Purdue Fort Wayne,Saint Joseph's,4,0,,1525.3,1500.0,81.6,38.13
sidearm-2016-08-26-Quinnipiac-Boston-College,2016,2016-08-26,2016-08-22,Quinnipiac,Boston College,0,2,,1527.9,1500.0,84.2,-43.41
sidearm-2016-08-26-Rhode-Island-Providence,2016,2016-08-26,2016-08-22,Rhode Island,Providence,2,1,,1500.0,1500.0,56.3,18.01
sidearm-2016-08-26-Robert-Morris-Niagara,2016,2016-08-26,2016-08-22,Robert Morris,Niagara,0,4,,1500.0,1500.0,56.3,-59.26
sidearm-2016-08-26-Sacramento-State-CSU-Bakersfield,2016,2016-08-26,2016-08-22,Sacramento State,CSU Bakersfield,1,3,,1453.4,1252.6,257.1,-59.42
sidearm-2016-08-26-Saint-Peter's-Seton-Hall,2016,2016-08-26,2016-08-22,Saint Peter's,Seton Hall,1,3,,1500.0,1490.0,66.3,-41.52
sidearm-2016-08-26-Siena-LIU-Brooklyn,2016,2016-08-26,2016-08-22,Siena,LIU Brooklyn,4,1,,1500.0,1252.6,303.7,12.08
sidearm-2016-08-26-SMU-Michigan-State,2016,2016-08-26,2016-08-22,SMU,Michigan State,1,2,,1500.0,1479.4,76.9,-26.90
sidearm-2016-08-26-St.-Bonaventure-Hartwick,2016,2016-08-26,2016-08-22,St. Bonaventure,Hartwick,3,0,,1500.0,1262.6,293.6,12.72
sidearm-2016-08-26-St.-John's-Drexel,2016,2016-08-26,2016-08-22,St. John's,Drexel,0,0,,1520.3,1500.0,76.5,-6.79
sidearm-2016-08-26-Stetson-VCU,2016,2016-08-26,2016-08-22,Stetson,VCU,2,1,,1500.0,1454.7,101.6,15.21
sidearm-2016-08-26-Temple-University-Manhattan-College,2016,2016-08-26,2016-08-22,Temple University,Manhattan,3,0,,1542.3,1458.0,140.6,25.97
sidearm-2016-08-26-UAB-Memphis,2016,2016-08-26,2016-08-22,UAB,Memphis,0,1,,1493.7,1495.0,55.0,-25.44
sidearm-2016-08-26-UC-Riverside-California-Baptist-University,2016,2016-08-26,2016-08-22,UC Riverside,California Baptist,2,1,,1466.6,1500.0,22.8,20.20
sidearm-2016-08-26-UC-Santa-Barbara-Oakland,2016,2016-08-26,2016-08-22,UC Santa Barbara,Oakland,2,1,,1512.7,1402.5,166.5,11.62
sidearm-2016-08-26-UCLA-Maryland,2016,2016-08-26,2016-08-22,UCLA,Maryland,1,1,,1468.6,1602.6,-77.7,6.90
sidearm-2016-08-26-UConn-Iona,2016,2016-08-26,2016-08-22,UConn,Iona,3,1,,1554.3,1500.0,110.5,23.27
sidearm-2016-08-26-UIC-San-Diego-State,2016,2016-08-26,2016-08-22,UIC,San Diego State,1,1,1,1440.2,1501.8,-61.6,5.49
sidearm-2016-08-26-UMBC-Fordham,2016,2016-08-26,2016-08-22,UMBC,Fordham,1,1,,1518.0,1498.5,75.8,-6.73
sidearm-2016-08-26-UNLV-Old-Dominion,2016,2016-08-26,2016-08-22,UNLV,Old Dominion,1,3,,1500.0,1505.0,51.2,-39.92
sidearm-2016-08-26-Utah-Valley-Washington,2016,2016-08-26,2016-08-22,Utah Valley,Washington,2,1,,1500.0,1466.6,89.7,15.92
sidearm-2016-08-26-Vermont-Cal-State-Fullerton,2016,2016-08-26,2016-08-22,Vermont,Cal State Fullerton,3,2,,1500.0,1500.0,56.3,18.01
sidearm-2016-08-26-Villanova-Rider,2016,2016-08-26,2016-08-22,Villanova,Rider University,1,2,,1500.0,1500.0,56.3,-25.52
sidearm-2016-08-26-Wake-Forest-Saint-Louis,2016,2016-08-26,2016-08-22,Wake Forest,Saint Louis,0,1,,1501.1,1492.0,65.4,-26.14
sidearm-2016-08-26-Western-Michigan-Marshall,2016,2016-08-26,2016-08-22,Western Michigan,Marshall,2,0,,1531.3,1438.7,148.9,19.87
sidearm-2016-08-26-William-&-Mary-George-Washington,2016,2016-08-26,2016-08-22,William & Mary,George Washington,1,2,,1490.4,1512.6,34.0,-24.02
sidearm-2016-08-26-Wisconsin-Santa-Clara,2016,2016-08-26,2016-08-22,Wisconsin,Santa Clara,1,0,,1524.3,1482.0,98.6,15.39
sidearm-2016-08-26-Xavier-Evansville,2016,2016-08-26,2016-08-22,Xavier,University of Evansville,3,1,,1488.3,1525.2,19.4,32.37
wmt-2016-08-26-Clemson-South-Carolina,2016,2016-08-26,2016-08-22,South Carolina,Clemson,1,2,,1496.8,1518.0,35.1,-24.09
wmt-2016-08-26-Coastal-Carolina-Virginia,2016,2016-08-26,2016-08-22,Virginia,Coastal Carolina,2,1,,1525.5,1579.7,2.0,21.59
wmt-2016-08-26-Notre-Dame-UC-Irvine,2016,2016-08-26,2016-08-22,Notre Dame,UC Irvine,4,0,,1433.3,1500.0,-10.4,52.07
wmt-2016-08-26-Ohio-State-Virginia-Tech,2016,2016-08-26,2016-08-22,Ohio State,Virginia Tech,0,1,,1457.6,1552.5,-38.6,-19.16
wmt-2016-08-26-Penn-State-Stanford,2016,2016-08-26,2016-08-22,Stanford,Penn State,0,0,,1568.9,1500.0,125.2,-10.83
wmt-2016-08-26-San-Jose-State-UC-Davis,2016,2016-08-26,2016-08-22,UC Davis,San Jose State,0,0,,1506.4,1464.0,98.6,-8.67
sidearm-2016-08-27-Loyola-Chicago-Valparaiso,2016,2016-08-27,2016-08-22,Loyola Chicago,Valparaiso,3,2,,1550.7,1281.7,325.2,5.41
sidearm-2016-08-28-#16-UConn-Omaha,2016,2016-08-28,2016-08-22,UConn,Omaha,2,0,,1577.5,1528.8,105.0,23.78
sidearm-2016-08-28-Akron-Seattle,2016,2016-08-28,2016-08-22,Akron,Seattle,1,0,,1514.4,1540.8,29.8,19.73
sidearm-2016-08-28-Army-LIU-Brooklyn,2016,2016-08-28,2016-08-22,Army,LIU Brooklyn,2,3,,1528.6,1240.5,344.3,-41.28
sidearm-2016-08-28-Belmont-FAU,2016,2016-08-28,2016-08-22,Belmont University,FAU,2,1,,1420.9,1464.0,13.2,20.84
sidearm-2016-08-28-Boston-College-Boston-University,2016,2016-08-28,2016-08-22,Boston College,Boston University,3,2,,1543.4,1500.0,99.7,15.32
sidearm-2016-08-28-Canisius-Buffalo,2016,2016-08-28,2016-08-22,Canisius,Buffalo,0,1,,1482.0,1262.6,275.6,-38.37
sidearm-2016-08-28-Central-Arkansas-University-of-Wisconsin---Green-Bay,2016,2016-08-28,2016-08-22,Central Arkansas,University of Wisconsin - Green Bay,5,0,,1488.7,1262.6,282.3,17.40
sidearm-2016-08-28-Cleveland-State-Robert-Morris,2016,2016-08-28,2016-08-22,Cleveland State,Robert Morris,4,2,,1477.3,1440.7,92.9,24.94
sidearm-2016-08-28-Colgate-UMass,2016,2016-08-28,2016-08-22,Colgate,UMass,2,0,,1294.8,1469.1,-118.0,46.90
sidearm-2016-08-28-CSU-Bakersfield-Drake,2016,2016-08-28,2016-08-22,CSU Bakersfield,Drake,0,1,,1312.0,1467.1,-98.8,-15.37
sidearm-2016-08-28-Dayton-Western-Michigan,2016,2016-08-28,2016-08-22,Dayton,Western Michigan,0,2,,1401.0,1551.2,-93.9,-24.83
sidearm-2016-08-28-Detroit-Mercy-Marshall,2016,2016-08-28,2016-08-22,Detroit Mercy,Marshall,1,3,,1407.5,1418.8,45.0,-39.25
sidearm-2016-08-28-Duke-UNC-Asheville,2016,2016-08-28,2016-08-22,Duke,UNC Asheville,5,1,,1495.0,1456.5,94.7,36.27
sidearm-2016-08-28-Fairfield-Houston-Baptist,2016,2016-08-28,2016-08-22,Fairfield,Houston Christian,1,1,,1493.7,1447.1,102.8,-9.02
sidearm-2016-08-28-FIU-College-of-Charleston,2016,2016-08-28,2016-08-22,FIU,Charleston,3,1,,1474.1,1546.0,-15.6,36.09
sidearm-2016-08-28-Fordham-Delaware,2016,2016-08-28,2016-08-22,Fordham,Delaware,0,1,,1505.2,1546.1,15.4,-22.76
sidearm-2016-08-28-Georgetown-West-Virginia,2016,2016-08-28,2016-08-22,Georgetown,West Virginia,0,1,1,1464.9,1518.8,-53.8,-18.17
sidearm-2016-08-28-Georgia-State-Memphis,2016,2016-08-28,2016-08-22,Georgia State,Memphis,4,1,,1480.7,1520.4,16.6,41.22
sidearm-2016-08-28-Jacksonville-Winthrop,2016,2016-08-28,2016-08-22,Jacksonville,Winthrop,1,2,,1440.3,1441.8,54.7,-25.42
sidearm-2016-08-28-James-Madison-NC-State,2016,2016-08-28,2016-08-22,James Madison,NC State,2,3,,1456.8,1480.0,33.1,-23.96
sidearm-2016-08-28-Lehigh-Radford,2016,2016-08-28,2016-08-22,Lehigh,Radford,0,1,1,1524.2,1562.6,-38.4,-19.17
sidearm-2016-08-28-Milwaukee-Eastern-Illinois,2016,2016-08-28,2016-08-22,Milwaukee,Eastern Illinois,2,1,,1498.5,1533.6,21.2,20.31
sidearm-2016-08-28-Monmouth-UMass-Lowell,2016,2016-08-28,2016-08-22,Monmouth,UMass Lowell,0,3,,1472.8,1482.6,46.5,-49.73
sidearm-2016-08-28-Navy-Furman,2016,2016-08-28,2016-08-22,Navy,Furman,1,1,,1454.2,1520.8,-10.4,0.94
sidearm-2016-08-28-North-Carolina-Saint-Louis,2016,2016-08-28,2016-08-22,North Carolina,Saint Louis,3,0,,1530.3,1518.1,68.4,34.48
sidearm-2016-08-28-North-Florida-UNC-Greensboro,2016,2016-08-28,2016-08-22,North Florida,UNC Greensboro,2,2,,1533.8,1538.1,52.0,-4.65
sidearm-2016-08-28-Northern-Kentucky-Evansville,2016,2016-08-28,2016-08-22,Northern Kentucky,University of Evansville,2,0,,1537.8,1492.8,101.3,24.13
sidearm-2016-08-28-Ohio-State-UC-Santa-Barbara,2016,2016-08-28,2016-08-22,Ohio State,UC Santa Barbara,0,1,,1438.5,1524.3,-29.6,-19.75
sidearm-2016-08-28-Oral-Roberts-Michigan-State,2016,2016-08-28,2016-08-22,Oral Roberts,Michigan State,2,0,1,1525.1,1506.3,18.8,32.44
sidearm-2016-08-28-Oregon-State-Wright-State,2016,2016-08-28,2016-08-22,Oregon State,Wright State,4,0,,1495.0,1563.9,-12.6,52.41
sidearm-2016-08-28-Portland-DePaul,2016,2016-08-28,2016-08-22,Portland,DePaul,2,1,,1467.6,1464.9,58.9,17.85
sidearm-2016-08-28-Rutgers-Denver,2016,2016-08-28,2016-08-22,Rutgers,Denver,0,1,,1434.9,1502.9,-11.7,-20.94
sidearm-2016-08-28-San-Diego-Elon,2016,2016-08-28,2016-08-22,San Diego,Elon,2,1,,1505.0,1332.5,228.8,8.74
sidearm-2016-08-28-Seton-Hall-Stony-Brook,2016,2016-08-28,2016-08-22,Seton Hall,Stony Brook,0,2,,1531.5,1478.4,109.4,-46.02
sidearm-2016-08-28-St.-Bonaventure-Bucknell,2016,2016-08-28,2016-08-22,St. Bonaventure,Bucknell,1,1,,1512.7,1417.1,151.9,-12.89
sidearm-2016-08-28-Stetson-Old-Dominion,2016,2016-08-28,2016-08-22,Stetson,Old Dominion,1,1,,1515.2,1544.9,26.5,-2.39
sidearm-2016-08-28-Syracuse-Loyola-Marymount,2016,2016-08-28,2016-08-22,Syracuse,Loyola Marymount,2,1,,1554.1,1483.5,126.9,13.74
sidearm-2016-08-28-Temple-University-Saint-Joseph's-,2016,2016-08-28,2016-08-22,Temple University,Saint Joseph's,2,0,,1568.3,1461.9,162.7,18.73
sidearm-2016-08-28-Texas-Rio-Grande-Valley-Georgia-Southern,2016,2016-08-28,2016-08-22,UTRGV,Georgia Southern,1,0,1,1491.8,1539.2,-47.4,24.93
sidearm-2016-08-28-UAB-Xavier,2016,2016-08-28,2016-08-22,UAB,Xavier,2,0,,1468.3,1520.7,3.9,34.02
sidearm-2016-08-28-UC-Irvine-Indiana,2016,2016-08-28,2016-08-22,UC Irvine,Indiana,1,3,1,1447.9,1566.1,-118.2,-22.57
sidearm-2016-08-28-UIC-Gonzaga,2016,2016-08-28,2016-08-22,UIC,Gonzaga,1,4,,1445.7,1480.1,21.9,-46.41
sidearm-2016-08-28-VCU-UNLV,2016,2016-08-28,2016-08-22,VCU,UNLV,1,2,,1439.4,1460.1,35.6,-24.13
sidearm-2016-08-28-Wake-Forest-Cal-Poly,2016,2016-08-28,2016-08-22,Wake Forest,Cal Poly,2,1,,1475.0,1423.3,108.0,14.83
sidearm-2016-08-28-Western-Illinois-University-Lipscomb,2016,2016-08-28,2016-08-22,Western Illinois,Lipscomb,0,3,1,1522.3,1536.0,-13.7,-41.60
wmt-2016-08-28-Bradley-San-Diego-State,2016,2016-08-28,2016-08-22,San Diego State,Bradley,1,0,1,1496.3,1315.1,181.2,10.89
wmt-2016-08-28-California-Penn-State,2016,2016-08-28,2016-08-22,California,Penn State,2,1,,1494.6,1510.8,40.1,19.06
wmt-2016-08-28-Clemson-Providence,2016,2016-08-28,2016-08-22,Clemson,Providence,2,1,,1542.1,1482.0,116.4,14.34
wmt-2016-08-28-New-Mexico-Notre-Dame,2016,2016-08-28,2016-08-22,Notre Dame,New Mexico,1,0,,1485.4,1256.4,285.3,6.63
wmt-2016-08-28-Oakland-Virginia-Tech,2016,2016-08-28,2016-08-22,Oakland,Virginia Tech,0,3,,1390.8,1571.6,-124.6,-27.75
wmt-2016-08-28-Pacific-San-Jose-State,2016,2016-08-28,2016-08-22,San Jose State,Pacific,3,2,,1472.6,1542.4,-13.5,22.63
wmt-2016-08-28-Saint-Mary's-Stanford,2016,2016-08-28,2016-08-22,Stanford,Saint Mary's,2,2,,1558.1,1537.5,76.9,-6.82
sidearm-2016-08-29-Binghamton-George-Washington-University,2016,2016-08-29,2016-08-29,Binghamton,George Washington,0,0,,1518.0,1536.6,37.6,-3.38
sidearm-2016-08-29-Cal-State-Fullerton-UCLA,2016,2016-08-29,2016-08-29,Cal State Fullerton,UCLA,0,1,,1482.0,1475.5,62.8,-25.96
sidearm-2016-08-29-Charlotte-#26-Hofstra,2016,2016-08-29,2016-08-29,Charlotte,Hofstra,6,0,,1566.0,1526.3,95.9,43.65
sidearm-2016-08-29-FGCU-Michigan,2016,2016-08-29,2016-08-29,FGCU,Michigan,2,2,,1475.1,1487.3,44.1,-3.96
sidearm-2016-08-29-Louisville-QUINNIPIAC,2016,2016-08-29,2016-08-29,Louisville,Quinnipiac,2,1,,1501.9,1484.5,73.7,16.91
sidearm-2016-08-29-Loyola-University-Maryland-Saint-Francis-(Pa.),2016,2016-08-29,2016-08-29,Loyola University Maryland,Saint Francis,0,2,,1517.6,1330.4,243.4,-58.35
sidearm-2016-08-29-Marquette-Northern-Illinois,2016,2016-08-29,2016-08-29,Marquette,Northern Illinois,4,0,,1468.8,1262.8,262.2,17.27
sidearm-2016-08-29-Maryland-Hartford,2016,2016-08-29,2016-08-29,Maryland,Hartford,5,0,,1595.7,1262.6,389.3,9.95
sidearm-2016-08-29-Presbyterian-USC-Upstate,2016,2016-08-29,2016-08-29,Presbyterian,USC Upstate,0,1,,1470.9,1505.1,22.0,-23.21
sidearm-2016-08-29-Purdue-Fort-Wayne-Cincinnati,2016,2016-08-29,2016-08-29,Purdue Fort Wayne,Cincinnati,0,3,,1563.4,1280.7,339.0,-82.16
sidearm-2016-08-29-SMU-Incarnate-Word,2016,2016-08-29,2016-08-29,SMU,Incarnate Word,3,0,,1473.1,1246.6,282.8,13.44
sidearm-2016-08-29-South-Florida-American,2016,2016-08-29,2016-08-29,South Florida,American,1,1,,1493.3,1501.5,48.1,-4.31
sidearm-2016-08-29-Vermont-Central-Connecticut,2016,2016-08-29,2016-08-29,Vermont,Central Connecticut,2,0,,1518.0,1262.6,311.6,9.19
sidearm-2016-08-29-William-&-Mary-Coastal-Carolina,2016,2016-08-29,2016-08-29,William & Mary,Coastal Carolina,2,1,,1466.4,1558.1,-35.5,24.12
sidearm-2016-08-29-Wofford-Davidson-College,2016,2016-08-29,2016-08-29,Wofford,Davidson College,2,0,,1474.4,1450.0,80.6,26.12
wmt-2016-08-29-Northwestern-Santa-Clara,2016,2016-08-29,2016-08-29,Northwestern,Santa Clara,0,1,,1534.4,1466.6,124.1,-29.98
sidearm-2016-08-30-#24-South-Carolina-Mercer,2016,2016-08-30,2016-08-29,South Carolina,Mercer,2,3,,1472.7,1500.1,28.9,-23.68
sidearm-2016-08-30-Butler-IUPUI,2016,2016-08-30,2016-08-29,Butler,IU Indy,4,2,,1488.2,1393.8,150.6,19.73
sidearm-2016-08-30-Duquesne-Kentucky,2016,2016-08-30,2016-08-29,Duquesne,Kentucky,0,1,,1483.1,1535.7,3.7,-21.97
sidearm-2016-08-30-Howard-Fairleigh-Dickinson-University,2016,2016-08-30,2016-08-29,Howard,Fairleigh Dickinson,0,4,,1459.5,1277.1,238.7,-84.92
sidearm-2016-08-30-Iona-Sacred-Heart,2016,2016-08-30,2016-08-29,Iona,Sacred Heart,1,2,,1476.7,1500.0,33.0,-23.95
sidearm-2016-08-30-La-Salle-Drexel,2016,2016-08-30,2016-08-29,La Salle,Drexel,1,0,,1520.5,1506.8,70.0,17.14
sidearm-2016-08-30-Lafayette-Albany,2016,2016-08-30,2016-08-29,Lafayette,Albany,0,1,,1443.6,1284.2,215.7,-35.37
sidearm-2016-08-30-Marist-Hartwick,2016,2016-08-30,2016-08-29,Marist,Hartwick,3,1,,1478.4,1249.9,284.8,10.54
sidearm-2016-08-30-New-Hampshire-Siena-College,2016,2016-08-30,2016-08-29,New Hampshire,Siena,2,1,,1537.1,1512.1,81.3,16.44
sidearm-2016-08-30-VMI-Liberty,2016,2016-08-30,2016-08-29,VMI,Liberty,2,5,,1432.2,1540.5,-52.0,-36.58
sidearm-2016-08-31-ETSU-George-Mason,2016,2016-08-31,2016-08-29,ETSU,George Mason,4,2,,1451.4,1485.1,22.5,32.04
sidearm-2016-08-31-NJIT-Manhattan,2016,2016-08-31,2016-08-29,NJIT,Manhattan,1,0,,1507.1,1432.0,131.3,13.50
sidearm-2016-08-31-Rhode-Island-St.-Francis-Brooklyn,2016,2016-08-31,2016-08-29,Rhode Island,St. Francis Brooklyn,1,0,,1518.0,1262.6,311.6,5.80
sidearm-2016-08-31-St.-John's-Saint-Peter's,2016,2016-08-31,2016-08-29,St. John's,Saint Peter's,2,0,,1513.5,1458.5,111.3,23.20
sidearm-2016-08-31-Tulsa-UMKC,2016,2016-08-31,2016-08-29,Tulsa,Kansas City,3,0,,1416.2,1367.5,104.9,30.02
sidearm-2016-09-01-Bellarmine-Davis-&-Elkins,2016,2016-09-01,2016-08-29,Bellarmine,Davis & Elkins,1,1,,1495.6,1262.6,289.2,-21.37
sidearm-2016-09-01-CSU-Bakersfield-San-Francisco,2016,2016-09-01,2016-08-29,CSU Bakersfield,San Francisco,1,2,,1296.6,1486.2,-133.3,-13.38
sidearm-2016-09-01-Gonzaga-Oral-Roberts,2016,2016-09-01,2016-08-29,Gonzaga,Oral Roberts,1,0,,1526.5,1557.5,25.2,20.04
sidearm-2016-09-01-Lindenwood-University-of-Missouri-St.-Louis,2016,2016-09-01,2016-08-29,Lindenwood,University of Missouri-St. Louis,2,1,,1500.0,1262.6,293.6,6.36
sidearm-2016-09-01-Mercyhurst-Notre-Dame-College-(Ohio),2016,2016-09-01,2016-08-29,Mercyhurst,Notre Dame,2,1,,1500.0,1492.0,64.2,17.51
sidearm-2016-09-01-Merrimack-College-Caldwell,2016,2016-09-01,2016-08-29,Merrimack College,Caldwell,5,1,,1500.0,1262.6,293.6,14.77
sidearm-2016-09-01-Monmouth-Hartford,2016,2016-09-01,2016-08-29,Monmouth,Hartford,1,1,,1423.1,1252.7,226.7,-17.97
sidearm-2016-09-01-New-Haven-Molloy,2016,2016-09-01,2016-08-29,New Haven,Molloy,1,0,,1500.0,1262.6,293.6,6.36
sidearm-2016-09-01-Queens-Belmont-Abbey-College,2016,2016-09-01,2016-08-29,Queens,Belmont Abbey,3,1,,1500.0,1262.6,293.6,10.08
sidearm-2016-09-01-Saint-Mary's-(CA)-Washington,2016,2016-09-01,2016-08-29,Saint Mary's,Washington,1,2,,1544.3,1450.6,150.0,-31.59
sidearm-2016-09-01-Syracuse-Colgate,2016,2016-09-01,2016-08-29,Syracuse,Colgate,3,0,,1567.8,1341.7,282.4,13.46
sidearm-2016-09-01-UC-Davis-Pacific,2016,2016-09-01,2016-08-29,UC Davis,Pacific,2,0,,1497.7,1519.8,34.2,30.82
sidearm-2016-09-01-UC-San-Diego-Azusa-Pacific,2016,2016-09-01,2016-08-29,UC San Diego,Azusa Pacific,2,1,,1500.0,1262.6,293.6,6.36
sidearm-2016-09-01-University-of-Southern-Indiana-Kentucky-Wesleyan-College,2016,2016-09-01,2016-08-29,University of Southern Indiana,Kentucky Wesleyan College,3,1,,1500.0,1262.6,293.6,10.08
sidearm-2016-09-02-#14-Connecticut-Louisville,2016,2016-09-02,2016-08-29,UConn,Louisville,0,2,,1601.3,1518.8,138.7,-48.97
sidearm-2016-09-02-#17-Kentucky-Dartmouth-College,2016,2016-09-02,2016-08-29,Kentucky,Dartmouth College,1,1,,1557.7,1500.0,114.0,-9.93
sidearm-2016-09-02-Binghamton-Siena-College,2016,2016-09-02,2016-08-29,Binghamton,Siena,2,2,,1514.6,1495.6,75.3,-6.68
sidearm-2016-09-02-Boston-College-Hofstra,2016,2016-09-02,2016-08-29,Boston College,Hofstra,2,0,,1558.7,1482.7,132.3,21.30
sidearm-2016-09-02-Bowling-Green-Marshall,2016,2016-09-02,2016-08-29,Bowling Green,Marshall,3,0,,1433.4,1458.0,31.6,39.23
sidearm-2016-09-02-Bryant-Brown,2016,2016-09-02,2016-08-29,Bryant,Brown,0,1,,1431.4,1500.0,-12.3,-20.90
sidearm-2016-09-02-Cal-Poly-Air-Force,2016,2016-09-02,2016-08-29,Cal Poly,Air Force,0,1,1,1408.5,1471.4,-63.0,-17.59
sidearm-2016-09-02-Cal-State-Fullerton-UNLV,2016,2016-09-02,2016-08-29,Cal State Fullerton,UNLV,3,1,,1456.0,1484.2,28.1,31.46
sidearm-2016-09-02-Canisius-Incarnate-Word,2016,2016-09-02,2016-08-29,Canisius,Incarnate Word,1,0,,1443.6,1233.2,266.7,7.28
sidearm-2016-09-02-Central-Arkansas-Central-Baptist-College,2016,2016-09-02,2016-08-29,Central Arkansas,Central Baptist College,4,0,,1506.1,1262.6,299.7,14.32
sidearm-2016-09-02-Cincinnati-Wright-State,2016,2016-09-02,2016-08-29,Cincinnati,Wright State,1,2,,1362.8,1511.4,-92.4,-15.76
sidearm-2016-09-02-Cornell-Central-Connecticut-State-University,2016,2016-09-02,2016-08-29,Cornell,Central Connecticut State,2,2,,1500.0,1262.6,293.6,-21.58
sidearm-2016-09-02-Dayton-Saint-Francis,2016,2016-09-02,2016-08-29,Dayton,Saint Francis,3,0,,1376.1,1388.8,43.6,37.66
sidearm-2016-09-02-DePaul-Albany,2016,2016-09-02,2016-08-29,DePaul,Albany,3,0,,1447.1,1319.6,183.7,21.53
sidearm-2016-09-02-Detroit-Mercy-High-Point,2016,2016-09-02,2016-08-29,Detroit Mercy,High Point,1,1,,1368.3,1540.7,-116.1,10.10
sidearm-2016-09-02-Eastern-Illinois-Green-Bay,2016,2016-09-02,2016-08-29,Eastern Illinois,Green Bay,2,0,,1513.3,1251.8,317.8,8.91
sidearm-2016-09-02-Fairfield-Lafayette,2016,2016-09-02,2016-08-29,Fairfield,Lafayette,2,0,,1484.7,1408.2,132.7,21.27
sidearm-2016-09-02-FAU-Niagara,2016,2016-09-02,2016-08-29,FAU,Niagara,1,0,,1443.1,1559.3,-59.9,25.77
sidearm-2016-09-02-FGCU-Loyola-Marymount,2016,2016-09-02,2016-08-29,FGCU,Loyola Marymount,1,2,,1471.2,1469.7,57.7,-25.62
sidearm-2016-09-02-FIU-Wisconsin,2016,2016-09-02,2016-08-29,FIU,Wisconsin,1,0,,1510.2,1539.7,26.8,19.93
